Prospect Id,First Name,Last Name,Email,Company,Last Activity Date,Campaign,Score,Grade,Job Title,Department,Country,City,Source,Industry,Do Not Email,Created Date,Owner,Lifecycle Stage,Created by Marketing
4032695,Jess,Moeller,jmoeller@example.com,Montana Silversmiths Inc,01/01/2022,Product Launch - 2021,583,C+,Sales Exec,Marketing,USA,Portland,Marketing Event,Finance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032795,David,Homme,davidhomme@example.com,"Langworth, Kilback and Botsford",31/12/2021,Email Marketing,583,B+,CEO,Operations,United States,Seattle,,Real Estate,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032637,John,Beck,marketingmtw@example.com,"Walter, Kuphal and Crist",01/01/2022,Website,580,C+,Services Directors,Services,United States,Washington,,Finance & Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032897,Maye,Head,mhead@example.com,Ram Tool & Supply Co. Inc.,01/01/2022,Social Media Marketing,578,C+,VP Consulting,Services,USA,Vallejo,Twitter,Food & Beverage,,07/06/2021,sarah.moore@lenoxsoft.com,6.) Closed Lost,FALSE
4033283,Mathilde,Hoeger,mathilde.hoeger@example.com,Kirlin-Upton,01/01/2022,AdWords,578,C+,CTO,Engineering,United States,Pittsburgh,,Arts & Entertainment,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032853,Tom,Miller,tmiller@example.com,Miller Re & Sons Sand & Grvl,31/12/2021,AdWords,577,C+,EVP Business Development,Marketing,USA,Savannah,Social Media,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033365,Lorraine,Boettcher,lboettcher@example.com,Meredith Construction,01/01/2022,Social Media Marketing,576,A,VP Sales,Operations,USA,Rapid City,Facebook,Chemicals,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032949,Eldora,Mraz,eldora.mraz@example.com,"Reichel, Bergstrom and Hoeger",01/01/2022,Referral Program,575,C+,Sales Representative,Sales,United States,Baltimore,,Telecommunications,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032639,Tom,Propp,tpropp@example.com,Fleetwood Gaming Inc,01/01/2022,Website,575,C-,Senior Vice President-Operations,Marketing,USA,New York,Social Media,Engineering,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033095,Rene,Dauphin,rdauphin@example.com,First National,01/01/2022,AdWords,573,C+,Account Manager,Services,USA,Cortlandt Manor,Marketing Event,Food & Beverage,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033319,Reggie,Jackson,rjackson@example.com,Cloud Computers Inc.,01/01/2022,Email Marketing,573,C+,SVP Marketing,Engineering,USA,Oklahoma City,Social Media,Engineering,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032895,Aiden,Pearson,apearson@example.com,Upstyle Inc.,01/01/2022,Email Marketing,572,B+,Owner,CEO,USA,San Francisco,Social Media,Arts & Entertainment,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033325,Wes,Chopra,wchopra@example.com,Green Fields Media,01/01/2022,Social Media Marketing,572,C-,"Manager, Information Technology",IT,USA,Wichita,Twitter,Arts & Entertainment,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033383,Beth,Hillhouse,bhillhouse@example.com,"McGriff, Seibels & Williams, Inc.",01/01/2022,AdWords,570,B,Lawyer,Sales,USA,Los Angeles,Cold Call,Finance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033055,Mina,Passini,mpassini@example.com,Price-McDermott,01/01/2022,Social Media Marketing,569,C+,Sales Engineer,Sales,United States,Minneapolis,Twitter,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032691,Colton,Fatz,cfatz@example.com,Wadsworth Builders Inc,01/01/2022,AdWords,568,C+,Sales Manager,Marketing,USA,Fresno,Website,Healthcare & Life Sciences,,07/06/2021,sarah.moore@lenoxsoft.com,6.) Closed Lost,TRUE
4033137,Dorothy,Shain,dshain@example.com,Gull Boats & Rv,01/01/2022,Social Media Marketing,567,B-,Technical Systems Analyst,Engineering,USA,Mayfield,Twitter,Media,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032757,John,Heilemann,jheilemann@example.com,Tableturners.com,01/01/2022,Event Marketing,564,C-,Vice President Operations,Engineering,USA,Portland,Social Media,Healthcare & Life Sciences,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033277,Antoinette,Harber,antoinette.harber@example.com,Wiza and Sons,01/01/2022,Product Launch - 2021,564,C+,Services Directors,Services,United States,San Antonio,,Telecommunications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033393,Zachariah,Barreto,zbarreto@example.com,Landandsea.com,01/01/2022,Social Media Marketing,563,C+,President CEO,Marketing,USA,Champaign,Twitter,Communications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032985,Derek,Rose,drose@example.com,UlyssesNet,01/01/2022,Email Marketing,561,B,Credit Manager,Finance,USA,King,Social Media,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033205,Kenya,Deskins,kdeskins@example.com,StrateGo Holdings,01/01/2022,Social Media Marketing,561,C+,Financial Controller,Sales,USA,Alexandria,Twitter,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033265,Jackie,Pridgen,jpridgen@example.com,Montana Rail Link,01/01/2022,Partner Collabs,561,B,Chairman of the Board Chief Executive Officer,Marketing,USA,Everett,Website,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033097,Bobby,Lentz,blentz@example.com,Utpton,31/12/2021,AdWords,560,A,CEO,Operations,USA,San Diego,Cold Call,Biotechnology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032651,Jesus,Beedle,jbeedle@example.com,The Banc Corporation,31/12/2021,Product Launch - 2021,560,C+,Sales Exec,Sales,USA,Tucson,Marketing Event,Entertainment,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033329,Mike,Welch,mwelch@example.com,Walter Inc,01/01/2022,Social Media Marketing,560,C+,Sales Manager,Sales,United States,San Diego,Twitter,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4033271,Louis,Yu,lyu@example.com,West Seeds,01/01/2022,Social Media Marketing,557,B,EVP Business Development,Marketing,USA,Carlsbad,Twitter,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032995,Katherine,Slayden,kslayden@example.com,Southern Research Institute / Drug Discovery Division,01/01/2022,Event Marketing,553,B,Chief Marketing Officer,Marketing,USA,Oklahoma City,Marketing Event,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032869,Nancy,Bailey,nbailey@example.com,"Transwestern, Inc.",31/12/2021,AdWords,550,C+,Administrative Assistant,Sales,USA,Bloomington,Social Media,Biotechnology,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032675,Mike,Garcia,mgarcia@example.com,Block Inc,01/01/2022,Product Launch - 2021,549,C-,Marketing Manager,Marketing,Australia,Hobart,,Food Services,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032723,Antonio,Koelpin,antonio.koelpin@example.com,Moen-Murray,01/01/2022,AdWords,549,B,Demand Generation Manager,Marketing,Australia,Adelaide,,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033343,Darci,Cavazos,dcavazos@example.com,Simkins-Hallin Lumber Co,01/01/2022,Email Marketing,547,C-,Chief Information Officer,Engineering,USA,Carrollton,Marketing Event,Machinery,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032981,Smith,Jack,sjack@example.com,Smith Co,31/12/2021,Email Marketing,545,C-,EVP Business Development,Services,USA,Vancouver,Website,Healthcare & Life Sciences,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033305,Chris,Templey,ctempley@example.com,Employnet,01/01/2022,Email Marketing,544,C+,VP of Sales,Sales,USA,Delaware,Cold Call,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032963,Jamie,Genest,jgenest@example.com,Blue Star Storage,01/01/2022,Product Launch - 2021,543,B,EVP Business Development,Marketing,USA,Bowie,Social Media,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032857,Dale,Blank,dblank@example.com,Billings Truck Center Inc.,01/01/2022,Referral Program,542,C+,Product Marketing Manager,Services,USA,Chestnut Hill,Cold Call,Finance,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032881,Rudy,Lehner,rudy.lehner@example.com,Schoen-Davis,01/01/2022,Partner Collabs,541,C-,CTO,Engineering,United States,Miami,,Food Services,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032817,Star,Orvis,sorvis@example.com,Pillar Storage,01/01/2022,Email Marketing,540,B-,Owner,Sales,USA,Washington,Cold Call,Government,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033069,Todd,Such,tsuch@example.com,World Wide Press Inc,31/12/2021,Referral Program,539,A+,Owner,Finance,USA,Graham,Marketing Event,Communications,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032955,Vera,Jarrard,vjarrard@example.com,Gilman Construction,01/01/2022,Social Media Marketing,539,C+,Sales Manager,Sales,USA,Providence,Twitter,Apparel,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032667,Sally,Spurrier,sspurrier@example.com,Corcoran Trucking Inc.,31/12/2021,Partner Collabs,537,C+,VP Sales,Services,USA,Pittsburgh,Website,Government,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032927,Susanna,Yocum,syocum@example.com,Birmingham Race Course,01/01/2022,Product Launch - 2021,535,A,SVP Marketing,Operations,USA,Indianapolis,Marketing Event,Chemicals,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033401,Bob,Hodges,bhodges@example.com,"Ohana, Inc.",31/12/2021,AdWords,533,A+,President and CEO,CEO,USA,Montgomery,Cold Call,Information Technology,1,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032773,Darwin,Munk,dmunk@example.com,Red Lodge Mountain,31/12/2021,Product Launch - 2021,533,C+,VP Consulting,Marketing,USA,Oklahoma City,Marketing Event,Healthcare & Life Sciences,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032811,A,Blitzer,ablitzer@example.com,Torp-Price,01/01/2022,Website,532,C+,Services Directors,Services,France,Marseilles,,Construction,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033241,Adrian,Newsom,anewsom@example.com,Jtl Group,01/01/2022,Partner Collabs,532,C+,Head of Partner Relations,Marketing,USA,Austin,Social Media,Electronics,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032661,Wayne,Fredrickson,wfredrickson@example.com,Big Sky Rv Inc,01/01/2022,Social Media Marketing,529,C-,EVP Business Development,Services,USA,Fairfield,Twitter,Finance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032883,Brennan,Towles,btowles@example.com,Novco Parts Plus,01/01/2022,Event Marketing,529,B,EVP Business Development,Engineering,USA,Lynn,Marketing Event,Engineering,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032831,Justine,Homan,jhoman@example.com,Connector Technology Inc,01/01/2022,Partner Collabs,528,C+,Vice President Operations,Sales,USA,Brea,Social Media,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033009,Julie,Dillon,jdillon@example.com,"Datanet, Inc.",01/01/2022,AdWords,528,C+,Director of Marketing,Marketing,USA,New York,Social Media,Technology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033117,Aaron,Mccleery,amccleery@example.com,Tamsco Mfg,01/01/2022,Product Launch - 2021,528,B,Director,Engineering,USA,Marysville,Cold Call,Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032729,Lloyd,Archibald,lloydarchibald@example.com,Ortiz PLC,01/01/2022,Email Marketing,524,B-,VP of Engineering,Engineering,United Kingdom,Aberdeen,,Food Services,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033189,Craig,Jardine,cjardine@example.com,HDR Engineering Inc,31/12/2021,Email Marketing,524,B,Account Executive,Sales,USA,Jericho,Cold Call,Healthcare & Life Sciences,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033093,Ronny,Channell,rchannell@example.com,Bitterroot Builders Of Big Sky,01/01/2022,Referral Program,521,B+,CFO,Marketing,USA,Augusta,Cold Call,Government,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032689,Genaro,Brassfield,gbrassfield@example.com,Wilson Logistics,31/12/2021,Email Marketing,519,C+,CEO,Marketing,USA,Harrisburg,Social Media,Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032747,Kathy,Smith,ksmith@example.com,Dick Anderson Construction,01/01/2022,Email Marketing,519,C+,Lawyer,Engineering,USA,West Hartford,Social Media,Environmental,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033255,Brice,Flatley,brice.flatley@example.com,Gutmann-Wilkinson,01/01/2022,Website,519,B+,COO,Operations,Japan,Kōbe,,Health Care,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033019,Becky,Jiron,bjiron@example.com,"One Brand, LLC",01/01/2022,AdWords,518,C+,Chief Executive Officer,Services,USA,Springfield,Website,Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033111,Steve,Ideas,sideas@example.com,"Stiedemann, Watsica and Will",01/01/2022,Email Marketing,518,C-,Sales Engineer,Sales,Germany,Berlin,,Agriculture,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033379,Bree,Reitz,breereitz@example.com,Conn-Ratke,01/01/2022,Product Launch - 2021,516,A+,COO,Operations,Ireland,Dublin,,Finance & Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,6.) Closed Lost,TRUE
4033289,Bennie,Caudle,bcaudle@example.com,Daugherty LLC,01/01/2022,Referral Program,512,C-,Sales Manager,Sales,Australia,Perth,,Real Estate,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032805,Leslie,Reddick,lreddick@example.com,Cop Construction Co.,01/01/2022,Email Marketing,512,C+,Director of Operations,Marketing,USA,Fort Wayne,Marketing Event,Media,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033157,Dave,Montelius,dmontelius@example.com,Western States Insurance Agency Inc.,31/12/2021,Event Marketing,510,A,CEO,Finance,USA,Margate,Social Media,Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032837,Lucia,Hostetler,lhostetler@example.com,Jordan Contracting,01/01/2022,Email Marketing,510,C+,Chief Marketing Officer,Sales,USA,Montclair,Website,Energy,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032855,Patrick,Ridout,pridout@example.com,"BMI, Inc.",01/01/2022,Social Media Marketing,510,B+,Director-Accounting,Marketing,USA,San Antonio,Twitter,Government,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032867,Edith,Mcintire,emcintire@example.com,Thompson Power Systems Inc,31/12/2021,AdWords,510,C+,President CEO,Marketing,USA,Yankton,Marketing Event,Banking,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032725,Larry,Schmidt,lschmidt@example.com,Mc Cone Electric Co-Op Inc,01/01/2022,Partner Collabs,508,C+,SVP Administration and Finance,Engineering,USA,Tulare,Website,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033293,Magali,Mueller,magali.mueller@example.com,Renner Ltd,01/01/2022,Website,507,A,Event Marketing Coordinator,Marketing,Spain,Madrid,,Telecommunications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032979,James,Wu,jwu@example.com,"Ohana, Inc.",01/01/2022,Email Marketing,505,B+,VP of Sales,Sales,US,San Francisco,Data.com,Retail,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032841,Yolanda,Ashworth,yashworth@example.com,Ferguson,31/12/2021,AdWords,504,C+,VP Information Technology,Marketing,USA,El Paso,Cold Call,Biotechnology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032839,Bruce,Watkins,brucewatkins@example.com,Cormier Inc,01/01/2022,Product Launch - 2021,499,A,VP of Sales,Sales,United States,San Diego,,Manufacturing,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032657,Naomi,Moles,nmoles@example.com,Davis Transport Inc.,01/01/2022,Product Launch - 2021,498,C-,VP Operations,Sales,USA,Katy,Marketing Event,Communications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032731,Rick,Stein,rstein@example.com,"Solstice, Inc.",01/01/2022,Product Launch - 2021,497,B,Administrative Assistant,Sales,USA,San Mateo,Social Media,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033357,Kory,Lincoln,klincoln@example.com,Summit Lighthouse,01/01/2022,AdWords,497,C-,SVP Production,Engineering,USA,Houston,Marketing Event,Apparel,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032809,Lauren,Reynolds,lreynolds@example.com,"Gutmann, Bauch and Gutmann",31/12/2021,AdWords,495,B,Sales Director,Sales,Canada,Edmonton,,Telecommunications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032677,Kevin,Clark,kclark@example.com,Heritage Bank FSB,01/01/2022,AdWords,494,C+,Director of Business Development,Services,USA,Fairborn,Cold Call,Agriculture,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033021,Gene,Blankenship,gblankenship@example.com,Kent Corporation,01/01/2022,Product Launch - 2021,494,C-,VP Consulting,Engineering,USA,Atlanta,Marketing Event,Biotechnology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033087,Hamid,Basirat,hamidbasirat@example.com,Leuschke-Ziemann,01/01/2022,Email Marketing,494,C-,Sales Manager,Sales,United States,New Orleans,,Agriculture,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033221,Juliana,Silvis,jsilvis@example.com,Garlick Helicopters Inc,01/01/2022,Referral Program,493,C+,CFO,Sales,USA,Canton,Marketing Event,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4033145,Mark,Kingston,mkingston@example.com,"Ohana, Inc.",01/01/2022,Partner Collabs,492,B-,Project Manager,Engineering,USA,Fairfax,Cold Call,Food Services,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033399,Brandy,Piche,bpiche@example.com,Norway Metals,01/01/2022,Referral Program,491,C+,CEO,Sales,USA,Solana Beach,Website,Environmental,,07/06/2021,sarah.moore@lenoxsoft.com,6.) Closed Lost,TRUE
4029677,Israel,Collins,israel.collins@example.com,Dooley LLC,01/01/2022,Social Media Marketing,491,C+,CTO,Engineering,United States,Denver,Twitter,Food Services,,07/06/2021,john.smith@lenoxsoft.com,4.) SQL,TRUE
4032821,Stacy,Mcewan,smcewan@example.com,Printingforless.Com,01/01/2022,Partner Collabs,490,C-,Sales Exec,Marketing,USA,Dallas,Cold Call,Insurance,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033229,Delphia,Deckow,delphia.deckow@example.com,Towne-Runte,01/01/2022,Social Media Marketing,489,B,Product Marketing Director,Marketing,United States,Buffalo,Twitter,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033023,Janice,Greenbaum,jgreenbaum@example.com,Unicare Corporation,01/01/2022,Email Marketing,488,B-,Human Resources Director,Engineering,USA,Colorado Springs,Marketing Event,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033315,Emil,Perera,eperera@example.com,Whitefish Water Dept,01/01/2022,AdWords,487,A,Owner,Operations,USA,Ontario,Marketing Event,Machinery,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032909,Seth,Pomerantz,spomerantz@example.com,Jibe Music,31/12/2021,Website,486,C+,Owner,Sales,USA,Boston,Website,Construction,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4033139,Megan,Salyer,msalyer@example.com,Neville Homes,01/01/2022,Social Media Marketing,485,A,SVP Production,Engineering,USA,Portland,Facebook,Government,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032933,Michael,McKinney,michael@example.com,Sequel Industries,01/01/2022,Event Marketing,485,C+,VP Sales,Marketing,USA,San Francisco,Cold Call,Technology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033331,Shawanda,Knopf,sknopf@example.com,Northwest Display Fireworks,01/01/2022,AdWords,483,A,Operations Manager,Operations,USA,Canoga Park,Social Media,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033107,Brian,Lossett,blossett@example.com,Power Townsend Co,31/12/2021,Email Marketing,483,B,VP Facilities,Services,USA,Mamaroneck,Cold Call,Environmental,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032743,Elisabeth,Reardon,ereardon@example.com,Ebsco Industries Inc,01/01/2022,Social Media Marketing,482,C+,CEO,Services,USA,Seville,Twitter,Apparel,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4032793,Darla,Rio,drio@example.com,Bodell Construction,01/01/2022,AdWords,482,C-,VP Operations,Services,USA,Warner Robins,Social Media,Banking,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4032751,Ty,Krier,tkrier@example.com,BNSF Railway Co.,01/01/2022,AdWords,481,C+,Director-Accounting,Engineering,USA,Clifton Park,Marketing Event,Communications,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033209,Grant,Okamoto,gokamoto@example.com,Agri-Systems,01/01/2022,Referral Program,480,B+,Sales Exec,Marketing,USA,Greenwood Village,Social Media,Consulting,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4033035,Lukas,Bosco,lukas.bosco@example.com,"Bauch, Boehm and Jacobson",01/01/2022,Email Marketing,478,B+,VP of Engineering,Engineering,United States,Philadelphia,,Education,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,TRUE
4033129,Cynthia Anne,Boldy,cboldy@example.com,Lynch-Bartoletti,01/01/2022,Product Launch - 2021,477,A,COO,Operations,France,Lyon,,Technology,,07/06/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
